Gene,Fold_Difference
X98248_rna1_at,9.62068965517241
X98258_at,17.1
X98260_at,7
X98261_at,5.85483870967742
X98263_at,30.16
X98266_cds2_at,6.1
X98307_at,2.95
X98311_at,14.75
X98330_at,2.15
X98411_at,28.0327868852459
X98507_at,35
X98743_at,10.491452991453
X98801_at,16.0229007633588
X98833_rna1_at,5.8
X98834_rna1_at,11
X99050_rna1_at,13.047619047619
X99076_rna1_at,57.55
X99101_at,3.89893617021277
X99140_at,59.3
X99141_at,8.11811023622047
X99142_at,75.8
X99209_at,14.4380952380952
X99226_at,2.5
X99268_at,27.2
X99296_xpt1_at,1
X99325_at,97.9
X99350_rna1_at,4.35
X99459_at,6.63636363636364
X99584_at,36.6
X99585_at,4.87058823529412
X99656_at,10.65
X99657_at,9.1
X99664_at,18.5384615384615
X99687_at,3.97802197802198
X99688_at,9.63049095607235
X99699_at,82.4
X99720_rna1_at,47.1
X99728_at,26.2857142857143
X99802_at,1
X99894_at,3.1
X99920_at,54
X99947_at,6.5
X99961_at,4.95
Y00062_at,42.2966101694915
Y00064_at,7.72727272727273
Y00067_rna1_at,6.8
Y00281_at,5.7751677852349
Y00282_at,10.0354330708661
Y00291_at,1
Y00317_at,1.55
Y00318_at,7.6
Y00433_at,11.5356885364095
Y00486_rna1_at,6.1139896373057
Y00503_at,2.1
Y00636_at,48.45
Y00705_at,1
Y00757_at,3.35
Y00764_at,4.5904404873477
Y00796_at,147.45
Y00815_at,16.9
Y00970_at,22.45
Y00971_at,17.4545454545455
Y00978_at,23.15
Y07512_at,5.7
Y07595_at,20.2
Y07596_at,4.1
Y07604_at,55.4888888888889
Y07683_at,15.3513513513514
Y07701_at,15.2
Y07707_at,7.45
Y07755_at,24.2
Y07759_at,3.75
Y07828_at,5.85
Y07829_xpt3_at,13.55
Y07829_xpt4_at,5.30459770114942
Y07846_at,1
Y07847_at,16.7857142857143
Y07867_at,2.8
Y08134_at,7.18918918918919
Y08136_at,14.05
Y08200_at,3.90309555854643
Y08223_at,14.25
Y08263_at,32.45
Y08302_at,14.6071428571429
Y08319_at,6.5
Y08374_rna1_at,11.7
Y08409_at,5.93137254901961
Y08564_at,1
Y08612_at,9.84883720930233
Y08613_at,22.45
Y08614_at,17.174358974359
Y08639_at,29.6
Y08836_at,39.5
Y08837_at,4.3
Y08915_at,12.7204968944099
Y08976_at,4.09162303664921
Y08991_at,15.8484848484848
Y08999_at,22.7
Y09022_at,41.9
Y09216_at,5.94202898550725
Y09267_at,6.85
Y09305_at,15.9
Y09306_at,8.89473684210526
Y09321_at,21.4
Y09443_at,12.3552631578947
Y09561_at,1
Y09615_at,6.8
Y09616_at,4.59280303030303
Y09836_at,15.05
Y09858_at,13.1
Y09912_rna1_at,1
Y09980_rna4_at,9.65
Y10032_at,62.25
Y10055_at,43.4
Y10202_at,2.6
Y10204_at,4.35
Y10205_at,11.75
Y10207_at,35.5
Y10209_at,32.25
Y10210_at,1
Y10256_at,7.6
Y10260_at,41.3
Y10275_at,10.1
Y10313_at,13.45
Y10376_at,7.765625
Y10505_at,12.6486486486486
Y10506_at,8.7
Y10510_at,2.85
Y10511_at,10.6
Y10512_at,6.25
Y10515_at,1
Y10517_at,3.1
Y10518_at,9.75
Y10571_at,4.85
Y10615_at,9.75
Y10659_at,28.75
Y10812_at,1
Y10871_at,68.25
Y10936_at,20.780487804878
Y11174_at,1.85
Y11180_at,6.2
Y11215_at,66.85
Y11251_at,5.32258064516129
Y11306_rna1_at,44
Y11416_at,1.6
Y11651_at,25.35
Y11681_at,7.09811320754717
Y11709_at,1
Y11710_rna1_at,6.5
Y11897_at,4.56493506493506
Y11999_at,1
Y12394_at,10.95
Y12478_at,8.45
Y12556_at,6.3
Y12670_at,17.3835616438356
Y12711_at,19.85
Y12812_at,4.65
Y12856_at,11.7931034482759
Y13115_at,6.6304347826087
Y13153_at,12
Y13247_at,46.9
Y13620_at,38.1
Y13896_at,6.5
Y14140_at,5.76530612244898
Z11502_at,13.55
Z11559_at,21.9
Z11695_at,12.45
Z11697_at,192.5
Z11737_at,1
Z11793_at,15.3
Z11850_at,1.55
Z12173_at,12.1
Z12830_at,33.45
Z12962_at,1.38672213555209
Z14000_at,5.17625231910946
Z14093_at,5
Z14244_at,10.1553133514986
Z14982_rna1_at,155.2
Z15005_at,17.1
Z15108_at,131.1
Z15114_at,3.96551724137931
Z17227_at,44.75
Z18859_rna1_at,4.85365853658537
Z18948_at,18.65
Z18951_at,4.85
Z18954_at,27.55
Z19002_at,329.1
Z19574_rna1_at,1
Z19585_at,9.95
Z21488_at,5.41428571428571
Z21507_at,42.2767295597484
Z21707_at,4.2
Z21966_at,14.8
Z22534_at,6
Z22535_at,2.85
Z22536_at,21.82
Z22548_at,266.5
Z22551_at,36.4
Z22555_at,62.3
Z22780_at,5.7
Z22865_at,6.3
Z22970_at,14
Z23064_at,4.96284829721362
Z23090_at,800
Z23115_at,7.84090909090909
Z24459_xpt5_at,8.25
Z24680_at,39.55
Z24724_at,24.15
Z24725_at,8.95
Z24727_at,18.15
Z25535_at,9.20388349514563
Z25749_rna1_at,2.6160889470242
Z25884_at,9.4965034965035
Z26256_at,14.6
Z26317_at,11
Z26634_at,5.45
Z26653_at,1
Z26876_at,1.21368429037397
Z27113_at,6.64066852367688
Z28339_at,7.55
Z28407_at,2.69496378642412
Z29064_at,20.0333333333333
Z29067_at,10.8
Z29074_at,1
Z29077_xpt1_at,20.15
Z29083_at,23.8
Z29090_at,19.5909090909091
Z29331_at,19.75
Z29481_at,20.1296296296296
Z29505_at,15.5432595573441
Z29572_at,23.1
Z29574_at,50.5
Z29678_at,15.9659090909091
Z30425_at,48.35
Z30426_at,99.9069767441861
Z31357_at,52.6
Z32684_at,12.15
Z32765_at,7.62997658079625
Z33642_at,11.65
Z33905_at,5.15
Z34897_at,23.65
Z34918_at,6.27586206896552
Z34975_at,16
Z35093_at,7.8960396039604
Z35102_at,10.8850574712644
Z35227_at,40.6417910447761
Z35278_at,49.5
Z35307_at,30.8
Z35309_at,7.7
Z35491_at,27.6
Z36531_at,19.2916666666667
Z36714_at,32.05
Z36715_at,5.55445544554455
Z37166_at,8.00248550124275
Z37976_at,20.65
Z37986_at,3.81927710843373
Z38026_at,10
Z46376_rna1_at,30.95
Z46629_at,4.4
Z46788_at,10.75
Z46967_at,10.65
Z46973_at,27.85
Z47043_at,4.6
Z47087_at,4.34827586206897
Z47553_at,7.61764705882353
Z47727_at,4.98175182481752
Z48042_at,13.5555555555556
Z48051_rna1_at,10.8
Z48054_at,9
Z48199_at,22.7575757575758
Z48475_at,1
Z48481_at,18.4385964912281
Z48510_at,4.8
Z48511_at,16.35
Z48512_at,19.6190476190476
Z48520_at,1.75
Z48541_at,17.3
Z48570_at,9.15
Z48579_at,48
Z48605_at,8.75
Z48633_at,89.85
Z48804_at,11.6
Z48923_at,12.3720930232558
Z48950_at,6.82302771855011
Z49099_at,10.248730964467
Z49155_at,29.65
Z49194_at,76.45
Z49205_at,4
Z49208_at,4.15
Z49254_at,33.8987341772152
Z49269_at,45.5
Z49878_at,10.2815533980583
Z49989_at,10.65
Z49995_at,1
Z50022_at,64.5321100917431
Z50053_at,17.25
Z50194_at,13.8
Z50749_at,8.04819277108434
Z50781_at,13.438877755511
Z50853_at,78.35
Z56281_at,74.2
Z67743_at,5.82239382239382
Z68129_cds1_at,5.91428571428571
Z68204_at,22.45
Z68747_at,37.7
Z69720_at,4.02162162162162
Z69881_at,428.9
Z69915_at,8.04861111111111
Z69923_at,3.9
Z70219_at,13.5333333333333
Z70220_at,30.15
Z70222_at,1.65
Z70295_at,7.15
Z70723_at,1
Z70759_at,1.27337843215281
Z71389_at,18.5
Z71460_at,5.55579868708972
Z72499_at,7.77889447236181
Z73497_at,6.65
Z73677_at,25.7
Z73903_at,1
Z75330_at,7.1
Z78289_at,13.2
Z78290_at,2.9
Z78291_at,1
Z79581_at,15.4
Z80776_at,14.25
Z80777_at,1.75
Z80788_at,1.4
Z81326_at,44.95
Z83741_at,1.1
Z83742_at,21.3
Z83745_at,6.8
Z83799_at,1
Z83800_at,2.45
Z83802_at,7.45
Z83803_at,1
Z83804_at,4.9
Z83805_at,9.5
Z83806_at,1.4
Z83821_cds2_at,659.85
Z84483_at,17.95
Z84718_cds1_at,1
Z84721_cds1_at,98.1
Z84721_cds2_at,216.216216216216
Z84722_at,6.15
Z93784_at,24.1666666666667
Z95624_at,11.35
Z96810_at,3.6
Z97054_xpt2_at,6.45911949685535
Z97074_at,28.35
AB002332_at,14.75
AB002533_at,2.02377940804452
AB006782_at,5.15270413573701
AF001548_rna1_at,11.6071428571429
D00860_at,6.70229007633588
D10040_at,137.85
D10925_at,21.95
D13146_cds1_at,4.9580078125
D16105_at,5.70464135021097
D16480_at,68.55
D16481_at,66.95
D17532_at,12
D21235_at,31.1379310344828
D25304_at,145.15
D26070_at,40.35
D28791_at,11.3
D29805_at,26.6318082788671
D31889_at,34.3
D38073_at,14.1205673758865
D38081_at,48.3
D38122_at,7.8
D38502_at,12.1
D43968_at,64.95
D45132_at,15.2772277227723
D50405_at,7.02448979591837
D50550_at,29.4
D64108_at,3.55
D80000_at,19.3823529411765
D82347_at,7.2
D83646_at,7.5
D86550_at,18.9281045751634
D86958_at,19.75
D86988_at,6.42723004694836
D87002_cds2_at,13.6
HG162-HT3165_at,16.75
HG2465-HT4871_at,9.76315789473684
HG2743-HT2845_at,9
HG2841-HT2970_at,5.75
HG2846-HT2983_at,18.1052631578947
HG3543-HT3739_at,39.4555555555556
HG3859-HT4129_at,6.65
HG4679-HT5104_at,6.35
HG651-HT4201_at,10.6296296296296
J00220_cds4_at,15.55
J02783_at,257
J02986_cds1_at,7.88095238095238
J03027_at,11.9
J04168_at,6.55357142857143
J04182_at,13.9927272727273
J04449_at,5.3
J04513_at,8.85
J05633_at,7.75
K01900_at,13.7619047619048
K02766_at,8.6
L00058_at,112.15
L00205_at,27.1
L04282_at,11.4311926605505
L04569_at,1
L04731_at,71.65
L04751_at,8.05
L06133_at,9.2
L07615_at,5.75
L07648_at,104.95
L07919_at,7.45
L08895_at,159.45
L10413_at,16.235807860262
L11066_at,8.26070038910506
L11284_at,7.6864406779661
L11702_at,20.85
L12052_at,1.7
L13744_at,14.95
L13773_at,18.7938144329897
L20688_at,4.09102531321913
L20860_at,12.9
L20965_at,4.33195020746888
L21998_at,88.45
L22454_at,9.19101123595506
L22569_at,1
L33075_at,22.5746268656716
L35263_at,50.8
L36870_at,7.9
L40397_at,43.3283582089552
L43576_at,12.4
L46353_at,7.5
L49380_at,5.54978354978355
L76517_at,14.2359550561798
L76569_at,2.85
L76627_at,2.95
L78833_cds1_at,14.2
M12783_at,1
M13577_at,1.65
M14123_xpt1_at,6.05
M14745_at,35.15
M14758_at,9.05
M15169_at,16.05
M16276_at,91.35
M16342_at,5.11424100156495
M19154_at,2.7
M20566_at,6.75
M21535_at,25
M24283_at,121.15
M24900_at,9.35051546391753
M27691_at,21.65
M31724_at,6.95819935691318
M34276_at,2.64739884393064
M34715_at,5.74
M37712_at,15.55
M38258_at,28.7
M55683_at,3.85
M58026_at,31.95
M60503_at,6.1
M60828_at,6.1
M61853_at,9
M64231_rna1_at,30.6
M65062_at,3.55
M69013_at,8.89795918367347
M69181_at,39.275
M73548_at,10.6
M76729_at,1
M81883_at,6.4
M83664_at,66.25
M84424_at,8.93478260869565
M85289_at,3.55
M87770_at,8.49019607843137
M91463_rna1_at,35.962962962963
M93651_at,5.79227053140097
M94046_at,6.24817032601464
M94055_at,10.75
M96843_at,70.9
M97252_at,1
M97676_at,5.2015503875969
S41458_at,25.65
S60415_at,1
S66427_at,16.7
S66896_at,7.45
S68805_at,41.75
S69369_at,3.7
S76638_at,61.95
S77410_at,13.5
S78234_at,10.3
U04636_rna1_at,85.85
U07139_at,31
U08021_at,5.95
U09279_at,6.45
U09609_at,12.1
U10886_at,6.2
U11287_at,2.9
U12767_at,61.85
U13022_at,12.6236559139785
U14394_at,4.50950570342205
U16307_at,146.85
U17838_at,35.8
U17969_at,229.5
U18259_at,68.5
U18422_at,55.95
U18550_at,21.6
U20760_at,19.1
U20938_at,30.75
U22680_at,1
U22815_at,7.8
U22816_at,4.05
U25771_at,24.25
U25988_at,89.95
U26424_at,14.85
U28049_at,29.8
U28055_at,15.1
U31556_at,109.3
U33632_at,6.9
U33841_at,25.55
U34587_at,8.91860465116279
U35376_at,5.55
U36341_rna1_at,43.953125
U37146_at,17.0449438202247
U37426_at,37.55
U38276_at,7.11904761904762
U38291_rna1_at,27.25
U40571_at,18.3
U40705_at,16.9
U41518_at,6.87755102040816
U41654_at,19.2934782608696
U41740_at,23.15
U43653_at,1
U47077_at,18.4390243902439
U47292_at,8.15
U49516_at,1
U50196_at,6.53409090909091
U53204_at,72.9607843137255
U57627_at,1
U58675_cds1_at,6.3
U58675_cds2_at,43.2
U60061_at,49.15
U61500_at,7.24
U61981_at,10.75
U62438_at,6.5
U67615_at,27.75
U72649_at,20.0217864923747
U73936_at,5.65
U74324_at,2.35
U82467_at,29.25
U83171_at,29.1006711409396
U94832_at,14.9183673469388
U94836_at,19.6
U95626_rna3_at,2.4
U96131_at,5.64601769911504
U96136_at,7.2
V00536_rna1_at,8.5
X02160_at,72.15
X02883_at,1.7
X03350_at,9.45
X04526_at,5.19461697722567
X05309_at,17.8
X05610_at,5.0234375
X06268_at,12.9
X07203_at,155.65
X12671_rna1_at,5.14469453376206
X14766_at,4.04280155642023
X15422_at,5.35
X15675_at,1
X16281_at,3.55
X16323_at,57.45
X16866_at,13.4
X17360_rna1_at,21.9
X52022_at,27.95
X52075_rna1_at,9.65
X52228_at,19.8
X54741_at,1
X55005_rna1_at,2.92452830188679
X55990_rna1_at,26.1854838709677
X56841_at,15.3057324840764
X57985_rna2_at,124.6
X58072_at,60.45
X59739_at,31.95
X63468_at,18.55
X63717_at,24.4
X64994_at,21.35
X65463_at,42.35
X65488_at,9.62006079027356
X65857_at,18.4782608695652
X66087_at,7.8
X66785_at,3.99476439790576
X70811_at,17.5
X71661_at,4.1
X72727_at,9.03945371775417
X72889_at,81.05
X73478_at,13.1980676328502
X74142_at,2.25
X75918_at,38.55
X77753_at,10.75
X78338_at,6.47222222222222
X78686_at,7.75
X78932_at,5.4
X80818_at,4.61259541984733
X81625_at,9.28985507246377
X82209_at,53.35
X82835_at,2.25
X83228_at,1
X89430_at,15.8
X90392_at,14.85
X92368_at,6.1
X95525_at,9.5
X95677_at,27.5
X99975_at,10.3
Y00264_at,127.55
Y07909_at,42.65
Y09445_at,1
Z15115_at,14.0162094763092
Z18956_at,9.47727272727273
Z23091_rna1_at,1.9
Z31695_at,5.15
Z48482_at,1
Z74615_at,6.00883002207506
D86974_at,2.3078032597721
HG2157-HT2227_at,9.7
J03060_at,4.55
L41390_at,18
M37485_cds1_at,1
S62907_s_at,1.7
AB000381_s_at,7.35
AB000410_s_at,3.2
AB000816_s_at,2.65
AB005535_s_at,1.4
AB002356_s_at,3.97802197802198
X95808_s_at,40.35
Y12393_s_at,24.7
AB006781_s_at,12.95
Z49107_s_at,31.4475138121547
AC000063_s_at,10.3454545454545
AC002045_xpt2_s_at,6.98920377867746
S62027_s_at,1.15
AC002477_s_at,2.93959731543624
AD000092_cds7_s_at,27.95
D10667_s_at,1
AF001787_s_at,1
S76853_s_at,2.65
AF012024_s_at,17.9
AJ000099_s_at,3.98107714701601
D00408_at,5.9
D00408_s_at,34.8
D00003_at,1
D00003_s_at,3.4
X83416_s_at,39.8214285714286
M23178_s_at,704
D00097_s_at,1
X02419_rna1_s_at,28.35
M18700_s_at,5.5177304964539
Y00097_s_at,15.8531073446328
M37271_s_at,208.7
D00749_s_at,15.609011627907
X15331_s_at,86.6
L09229_s_at,93.9404761904762
X62429_s_at,5.35
L32832_s_at,42.5
D10326_s_at,1
D10537_s_at,40.2
L24893_s_at,3.4
D10922_s_at,6.35
L06797_s_at,71.0972222222222
L09230_s_at,23.65
D11327_s_at,100.2
D12620_s_at,18.3
D12775_s_at,12.0196078431373
M19650_s_at,28.7
S50017_s_at,4.80246913580247
M15465_s_at,37.6
D79206_s_at,5.55196304849885
HG1686-HT4572_s_at,61.9
D13413_rna1_s_at,1.50616586651605
D13631_s_at,121.9
D13638_s_at,1.95
D13666_s_at,7.4
D13705_s_at,5.21554770318021
D13720_s_at,7
D13814_s_at,14.15
HG1400-HT1400_s_at,17.2465753424658
HG2348-HT2444_s_at,35.35
HG3362-HT3539_s_at,28.1
HG1699-HT1704_s_at,4.8
U41766_s_at,10.15
D14826_s_at,69.55
S68271_s_at,48.75
HG2075-HT2137_s_at,4.05
X52213_s_at,41.95
Z49835_s_at,17.7578947368421
HG4541-HT4946_s_at,5.37026515151515
D16611_s_at,13.5
D16688_s_at,16
D16827_s_at,3.55
D17408_s_at,3.1
X83929_s_at,1.35
U00802_s_at,91.15
Z11685_s_at,13.2
S69231_s_at,1
D17570_s_at,1
X91653_s_at,12.5
D21241_xpt1_s_at,12.95
U23850_s_at,23
D26155_s_at,19.6
D26156_s_at,10.9004975124378
U62293_rna1_s_at,17.3
X77922_s_at,4.95
D87716_s_at,35.85
D26535_s_at,4
L15326_s_at,31
D28235_s_at,62.2
D28473_s_at,16.7868852459016
D28539_s_at,1
X59842_rna1_s_at,49.25
S78467_s_at,10.4
D29640_s_at,31.8
D29675_at,14.15
D29675_s_at,6.62666666666667
U34380_rna1_s_at,33.7307692307692
U10473_s_at,8.6
X14085_s_at,4.51573849878935
L00190_s_at,13.3
L27624_s_at,1.7
D30715_xpt5_s_at,27.95
D31628_s_at,4.25
X68688_rna1_s_at,61.4
D31833_s_at,6.2
L10377_s_at,17.15
D31840_s_at,40.3
S79862_s_at,4.1
X82279_s_at,8.9
D32002_s_at,1
HG4312-HT4582_s_at,11.8240647118301
D37781_s_at,3.65
HG4169-HT4439_s_at,10.85
D37984_s_at,9
X62153_s_at,19.8482142857143
U27325_s_at,94.25
U11821_s_at,9.4
D38163_s_at,14.65
D38251_s_at,90.8
S68874_s_at,4.10108303249097
D38496_s_at,25.15
U38964_s_at,28.7586206896552
D38537_s_at,13.85
S78771_s_at,4.21780604133545
D42040_s_at,103.25
Z84497_s_at,7.01742160278746
D43682_s_at,6.95882352941176
X90976_s_at,1
X89109_s_at,282.2
U23736_s_at,2.3
M19311_at,2.85
M19311_s_at,8.67753001715266
D45917_s_at,9.35
D49354_s_at,14.7307692307692
D49372_s_at,11.92
D49487_s_at,7.06818181818182
D49824_at,1
D49824_s_at,7.97607178464606
L38593_s_at,37.65
U50079_s_at,7.54046997389034
D50477_s_at,12.15
X86371_s_at,28.45
Z75190_s_at,12.05
D50855_s_at,29.45
U58046_s_at,14.7397260273973
D55643_s_at,16.5
D63479_s_at,15.4387096774194
D63861_s_at,23.85
D63882_s_at,2
D63940_s_at,26.55
S82447_s_at,73.05
M96954_s_at,6.71069182389937
Z79693_s_at,9
Y10807_s_at,10.8044596912521
D78132_s_at,6.2512315270936
D78577_s_at,5.87550200803213
D79984_s_at,53.4
S78271_s_at,7.17910447761194
U50822_rna1_s_at,3.4
D83017_s_at,9.7
D83260_s_at,7.45535714285714
D85131_s_at,92.2
D85425_s_at,19.25
D85759_s_at,1
U52373_s_at,11.25
D86043_s_at,37.7
Y10375_s_at,56.25
D86062_s_at,20.65
D86096_cds1_s_at,10.1
HG3238-HT4861_s_at,1.45
X83857_s_at,3
D86331_s_at,26.75
U19713_s_at,25.7608695652174
Z35085_s_at,6.7910447761194
U65533_s_at,4.8
X51755_cds5_s_at,6.8
U52191_s_at,97.3
L33930_s_at,525.3
Y08682_rna1_s_at,20.7
D88155_s_at,27.35
D89377_at,13.1818181818182
D89377_s_at,13.7
Z74792_s_at,27.95
X17059_s_at,12.7
D90070_s_at,129.05
J03260_s_at,34.1
HG1728-HT1734_at,1
HG1728-HT1734_s_at,5.4067055393586
D90279_s_at,25.95
M64710_s_at,1
HG2271-HT2367_at,1
HG2271-HT2367_s_at,2.6
X55448_cds1_s_at,8.75590551181102
HG110-HT110_s_at,29.6184210526316
HG1140-HT4817_s_at,16.2045454545455
HG1227-HT1227_s_at,1.6
M19828_s_at,1
HG1322-HT5143_s_at,5.61632653061224
HG1327-HT1327_s_at,8.3
M25079_s_at,800
HG1428-HT1428_s_at,258.064516129032
HG1437-HT1437_s_at,17.7
HG1471-HT3923_s_at,16.5614035087719
HG1496-HT1496_s_at,100.2
X57351_at,44.3137254901961
X57351_s_at,13.5363790186125
HG1595-HT4788_s_at,31.9545454545455
M76125_s_at,1.7
HG167-HT167_s_at,2.7
HG1747-HT1764_s_at,29.5
HG1751-HT1768_at,12.6478873239437
HG1751-HT1768_s_at,1
U19247_rna1_s_at,68.15
HG1761-HT1778_s_at,5.95
HG1763-HT1780_s_at,31.5
J03915_s_at,89.2
U47025_s_at,4.3448275862069
M14199_s_at,1.34884505142472
U43901_rna1_s_at,13.7812230835487
HG1783-HT1803_s_at,10.3
HG1827-HT1856_s_at,37.8
U24183_s_at,42.35
M29874_s_at,20.35
HG1877-HT1917_s_at,19.05
Z26248_s_at,67.5
HG2007-HT2056_s_at,2.65
HG2090-HT2152_s_at,13.6976744186047
HG210-HT210_s_at,5.56923076923077
HG2175-HT2245_s_at,28.65
HG2197-HT2267_s_at,3.12138728323699
HG2238-HT2321_s_at,22.4275362318841
HG4069-HT4339_s_at,6.17730496453901
HG2259-HT2348_s_at,117.6
HG2260-HT2349_s_at,3.65
HG2261-HT2351_s_at,10.05
M86757_s_at,1
HG2358-HT4858_s_at,1.95
L14778_s_at,66.25
HG2367-HT2463_s_at,10.3
HG2379-HT3996_s_at,1
HG2379-HT3997_s_at,9.75
HG2380-HT2476_s_at,17.2
HG2383-HT4824_s_at,11.25
HG2414-HT2510_s_at,1
HG243-HT243_s_at,3.60536398467433
HG2441-HT2537_s_at,26.3
X52611_s_at,24.45
U10099_s_at,26.5
HG2479-HT2575_at,1
HG2479-HT2575_s_at,99.95
L08835_rna2_s_at,5.38518518518519
M87313_s_at,1.35
S52028_s_at,9.05
L26584_s_at,17.35
X06182_s_at,108.25
HG2562-HT2658_s_at,6.85
X13451_s_at,8.9
HG2564-HT2660_s_at,3
X16666_s_at,1
X52009_s_at,9
HG2591-HT2687_s_at,27.05
U22376_cds2_s_at,49.3387096774194
M29037_s_at,10.45
X55019_s_at,3.91469194312796
HG2639-HT2735_s_at,8.45132743362832
HG2649-HT2745_s_at,12.1
U48705_rna1_s_at,20.15
M90391_s_at,24.9
HG2705-HT2801_s_at,16.0092592592593
HG273-HT273_at,1.05
HG273-HT273_s_at,3.76470588235294
HG2730-HT2827_s_at,12.5
HG2730-HT2828_s_at,18.25
M58569_s_at,2.05
X16609_s_at,10.6
HG274-HT274_s_at,56.85
HG2743-HT2846_s_at,5.55
HG2743-HT3926_s_at,1.85
M83216_s_at,2.4
HG2797-HT2906_s_at,46.65
HG2797-HT2905_at,1
HG2797-HT2905_s_at,1
M91556_s_at,8.1
M13452_s_at,272.3
HG2809-HT2920_s_at,5.38576779026217
X04654_s_at,6.97669902912621
HG2815-HT2931_at,5.26242341729067
HG2815-HT2931_s_at,26.4904458598726
HG2815-HT4023_s_at,2.99457233763803
M58509_cds1_s_at,12
HG2841-HT2969_s_at,3.2
U22961_s_at,18.35
HG2841-HT2968_s_at,8.29545454545454
J00139_s_at,13.55
HG2850-HT4814_s_at,23.15
HG2868-HT3012_s_at,3.77227722772277
M89914_s_at,1.55
HG2981-HT3127_s_at,128.8
HG2981-HT3938_s_at,23.85
HG2981-HT3125_s_at,75.85
HG2987-HT3136_s_at,23.85
HG2994-HT4850_s_at,19.6881720430108
X52896_s_at,24.95
U77846_rna1_at,13.195652173913
U77846_rna1_s_at,9.42168674698795
HG2999-HT4756_s_at,27.8
L07807_s_at,42.2
HG3044-HT3742_s_at,1
X02761_s_at,1.5
HG3075-HT3236_s_at,19.05
HG3076-HT3238_s_at,5.85691318327974
HG3085-HT3254_s_at,19.25
X75755_rna1_s_at,8.35348837209302
HG3105-HT3281_s_at,9.65
HG3107-HT3283_s_at,15.1666666666667
HG3125-HT3301_s_at,24.05
HG3148-HT3324_s_at,46
HG3187-HT3366_s_at,6.55
M31520_rna1_at,31.8
M31520_rna1_s_at,3.69259173782599
HG3242-HT4231_s_at,27.15
HG3242-HT3419_s_at,13.95
U05572_s_at,87.8
HG3319-HT3496_s_at,3.03630363036304
HG3327-HT3504_s_at,1
HG3342-HT3519_s_at,20.4962406015038
M97016_s_at,1
HG3395-HT3573_s_at,34.7
X68505_s_at,14.4
HG3412-HT3593_s_at,17.65
HG3417-HT3600_s_at,32.7
HG3426-HT3610_s_at,21
HG3431-HT3616_s_at,4.05
HG3432-HT3620_s_at,12.8571428571429
HG3437-HT3628_s_at,12.9054054054054
HG3484-HT3678_s_at,38.7767857142857
HG3523-HT4899_s_at,156.75
M13929_s_at,162.95
J03242_s_at,8.28813559322034
M17863_s_at,22.6
HG36-HT4101_s_at,6.95061728395062
HG3638-HT3849_s_at,78.4
HG3638-HT3993_s_at,23.2
HG3703-HT3915_s_at,3.45
J04093_s_at,3.2
HG371-HT1063_s_at,1
HG371-HT26388_at,1
HG371-HT26388_s_at,12.5394736842105
HG3725-HT3981_s_at,17.6428571428571
HG3730-HT4000_s_at,75.6
S80267_s_at,60.4
U10687_s_at,17.9
HG3914-HT4184_s_at,8
HG3920-HT4521_s_at,10.4
HG3925-HT4195_at,11.1
HG3925-HT4195_s_at,34.2
HG3928-HT4198_at,25.3
HG3928-HT4198_s_at,1
HG3954-HT4224_s_at,20.25
X77588_s_at,11.4416666666667
HG4011-HT4804_s_at,7.14801444043321
HG4020-HT4290_s_at,4.82551319648094
M74509_s_at,99.8
HG4063-HT4333_s_at,12.5
HG4094-HT4364_s_at,22.65
HG4099-HT4369_s_at,1
M13150_s_at,9.25
HG4116-HT4386_s_at,4.4
HG4113-HT4383_s_at,38.95
HG4120-HT4392_s_at,27.05
HG4155-HT4425_s_at,1
HG417-HT417_s_at,253.1
L13266_s_at,23
U09937_rna1_s_at,320.05
M20867_s_at,9.14583333333333
HG4264-HT4534_s_at,15.4767441860465
HG4318-HT4588_s_at,8.8314606741573
HG4334-HT4604_s_at,42.65
HG4517-HT4920_s_at,12.95
HG4535-HT4940_s_at,6.26902654867257
U19251_s_at,18.15
HG4668-HT5083_s_at,40.75
M57464_s_at,13.3928571428571
HG4683-HT5108_s_at,25.2
HG4755-HT5203_s_at,40
HG4757-HT5207_s_at,45.95
M79463_s_at,101.55
M82827_s_at,1.65
HG627-HT5097_s_at,14.8282442748092
HG627-HT5098_s_at,155
X54867_s_at,5.15
X57110_s_at,12.0294117647059
L07261_s_at,24.1
HG651-HT5209_s_at,38.45
Z68280_cds2_s_at,4.83992805755396
X07618_s_at,28.4
HG721-HT4828_s_at,6.52666666666667
HG721-HT4827_s_at,13.45
HG759-HT759_s_at,13.6
HG855-HT855_s_at,8.35
HG862-HT862_s_at,1
HG880-HT880_at,36.75
HG880-HT880_s_at,5.15
HG884-HT884_s_at,7.06451612903226
L08096_s_at,79.7
HG944-HT944_s_at,1
S76942_s_at,168.05
HG945-HT945_s_at,11.65
X54457_s_at,1
X77777_s_at,1.95
HG982-HT982_s_at,10.328125
HG998-HT998_s_at,54.5
M10277_s_at,1.71969045571797
M97935_s_at,36.7368421052632
X01038_rna1_s_at,15.8
J00105_s_at,1.85960018596002
J00116_s_at,4.05
V00535_rna2_s_at,16.35
J00219_s_at,3.55
L00022_s_at,144.2
S71043_rna1_s_at,88.6266666666667
M87789_s_at,690.2
J00268_s_at,81.05
V00594_at,381.75
V00594_s_at,16.0804020100502
V00574_s_at,23.75
M29386_s_at,23.25
V00599_s_at,3.75146541617819
J02621_s_at,5.8984593837535
